,VIDEO,ANIMAL,BODY-PART,SHAPE NAME,START TIME,END TIME,START FRAME,END FRAME,DURATION (S)
5194,06Training_rat26,Animal_1,Nose,2,15.72,15.8,393,394,0.08
5195,06Training_rat26,Animal_1,Nose,2,15.88,15.92,397,397,0.04
5196,06Training_rat26,Animal_1,Nose,2,16.04,16.36,401,408,0.32
5197,06Training_rat26,Animal_1,Nose,13,3.48,3.88,87,96,0.4
5198,06Training_rat26,Animal_1,Nose,14,4.64,5.04,116,125,0.4
5199,06Training_rat26,Animal_1,Nose,15,8.64,8.72,216,217,0.08
5200,06Training_rat26,Animal_1,Nose,16,6.24,6.44,156,160,0.2
5201,06Training_rat26,Animal_1,Nose,16,6.52,7.32,163,182,0.8
5202,06Training_rat26,Animal_1,Nose,16,10.04,10.24,251,255,0.2
5203,06Training_rat32,Animal_1,Nose,1,20.56,20.72,514,517,0.16
5204,06Training_rat32,Animal_1,Nose,1,21.6,21.64,540,540,0.04
5205,06Training_rat32,Animal_1,Nose,1,26.04,26.12,651,652,0.08
5206,06Training_rat32,Animal_1,Nose,1,26.8,27.04,670,675,0.24
5207,06Training_rat32,Animal_1,Nose,4,1.84,3.08,46,76,1.24
5208,06Training_rat32,Animal_1,Nose,4,3.12,3.16,78,78,0.04
5209,06Training_rat32,Animal_1,Nose,5,0.8,1.4,20,34,0.6
5210,06Training_rat32,Animal_1,Nose,5,3.64,3.68,91,91,0.04
5211,06Training_rat32,Animal_1,Nose,5,3.76,3.96,94,98,0.2
5212,06Training_rat32,Animal_1,Nose,5,4.0,4.04,100,100,0.04
5213,06Training_rat32,Animal_1,Nose,6,4.36,4.8,109,119,0.44
5214,06Training_rat32,Animal_1,Nose,6,9.12,9.16,228,228,0.04
5215,06Training_rat32,Animal_1,Nose,6,9.4,10.16,235,253,0.76
5216,06Training_rat32,Animal_1,Nose,7,5.0,5.24,125,130,0.24
5217,06Training_rat32,Animal_1,Nose,11,11.56,11.72,289,292,0.16
5218,06Training_rat32,Animal_1,Nose,13,12.48,12.72,312,317,0.24
5219,06Training_rat32,Animal_1,Nose,14,17.92,18.28,448,456,0.36
5220,06Training_rat32,Animal_1,Nose,14,18.32,18.36,458,458,0.04
5221,06Training_rat32,Animal_1,Nose,16,19.0,19.24,475,480,0.24
5222,06Training_rat32,Animal_1,Nose,17,19.64,19.76,491,493,0.12
5223,06Training_rat32,Animal_1,Nose,18,20.08,20.32,502,507,0.24
5224,07Training_rat18,Animal_1,Nose,1,14.24,15.2,356,379,0.96
5225,07Training_rat18,Animal_1,Nose,2,13.52,13.92,338,347,0.4
5226,07Training_rat18,Animal_1,Nose,3,13.2,13.24,330,330,0.04
5227,07Training_rat18,Animal_1,Nose,4,12.72,12.88,318,321,0.16
5228,07Training_rat18,Animal_1,Nose,5,12.16,12.44,304,310,0.28
5229,07Training_rat18,Animal_1,Nose,6,11.76,11.8,294,294,0.04
5230,07Training_rat18,Animal_1,Nose,6,11.84,12.04,296,300,0.2
5231,07Training_rat18,Animal_1,Nose,9,2.32,2.8,58,69,0.48
5232,07Training_rat18,Animal_1,Nose,9,2.84,3.32,71,82,0.48
5233,07Training_rat18,Animal_1,Nose,9,5.16,5.92,129,147,0.76
5234,07Training_rat18,Animal_1,Nose,9,8.8,8.92,220,222,0.12
5235,07Training_rat18,Animal_1,Nose,9,8.96,9.24,224,230,0.28
5236,07Training_rat18,Animal_1,Nose,9,9.32,9.36,233,233,0.04
5237,07Training_rat18,Animal_1,Nose,9,9.88,10.56,247,263,0.68
5238,07Training_rat18,Animal_1,Nose,10,1.72,1.88,43,46,0.16
5239,07Training_rat18,Animal_1,Nose,10,1.92,1.96,48,48,0.04
5240,07Training_rat18,Animal_1,Nose,11,1.32,1.52,33,37,0.2
5241,07Training_rat18,Animal_1,Nose,13,0.28,0.52,7,12,0.24
5242,07Training_rat30,Animal_1,Nose,1,4.0,4.4,100,109,0.4
5243,07Training_rat30,Animal_1,Nose,1,4.44,4.48,111,111,0.04
5244,07Training_rat30,Animal_1,Nose,1,4.52,4.68,113,116,0.16
5245,07Training_rat30,Animal_1,Nose,1,5.52,5.8,138,144,0.28
5246,07Training_rat30,Animal_1,Nose,1,5.84,6.08,146,151,0.24
5247,07Training_rat30,Animal_1,Nose,1,6.16,6.4,154,159,0.24
5248,07Training_rat30,Animal_1,Nose,2,3.64,3.76,91,93,0.12
5249,07Training_rat30,Animal_1,Nose,4,2.44,2.88,61,71,0.44
5250,07Training_rat30,Animal_1,Nose,5,0.68,1.8,17,44,1.12
5251,07Training_rat30,Animal_1,Nose,5,1.92,2.12,48,52,0.2
5252,06Training_rat22,Animal_1,Nose,1,17.12,17.36,428,433,0.24
5253,06Training_rat22,Animal_1,Nose,1,17.4,17.6,435,439,0.2
5254,06Training_rat22,Animal_1,Nose,1,17.72,17.88,443,446,0.16
5255,06Training_rat22,Animal_1,Nose,1,21.48,21.8,537,544,0.32
5256,06Training_rat22,Animal_1,Nose,1,26.4,26.44,660,660,0.04
5257,06Training_rat22,Animal_1,Nose,1,26.48,26.52,662,662,0.04
5258,06Training_rat22,Animal_1,Nose,1,26.56,26.6,664,664,0.04
5259,06Training_rat22,Animal_1,Nose,1,27.0,27.04,675,675,0.04
5260,06Training_rat22,Animal_1,Nose,1,27.24,27.52,681,687,0.28
5261,06Training_rat22,Animal_1,Nose,1,27.6,27.88,690,696,0.28
5262,06Training_rat22,Animal_1,Nose,1,27.96,28.08,699,701,0.12
5263,06Training_rat22,Animal_1,Nose,2,6.4,6.44,160,160,0.04
5264,06Training_rat22,Animal_1,Nose,2,6.64,7.08,166,176,0.44
5265,06Training_rat22,Animal_1,Nose,5,10.56,10.84,264,270,0.28
5266,06Training_rat22,Animal_1,Nose,5,13.88,14.44,347,360,0.56
5267,06Training_rat22,Animal_1,Nose,12,5.52,6.4,138,159,0.88
5268,06Training_rat22,Animal_1,Nose,12,7.2,7.84,180,195,0.64
5269,07Training_rat24,Animal_1,Nose,1,1.08,1.52,27,37,0.44
5270,07Training_rat24,Animal_1,Nose,1,2.28,2.32,57,57,0.04
5271,02Training_rat27,Animal_1,Nose,1,70.96,71.24,1774,1780,0.28
5272,02Training_rat27,Animal_1,Nose,1,71.96,72.0,1799,1799,0.04
5273,02Training_rat27,Animal_1,Nose,1,72.04,72.2,1801,1804,0.16
5274,02Training_rat27,Animal_1,Nose,1,72.68,73.04,1817,1825,0.36
5275,02Training_rat27,Animal_1,Nose,1,73.16,73.36,1829,1833,0.2
5276,02Training_rat27,Animal_1,Nose,1,73.44,73.68,1836,1841,0.24
5277,02Training_rat27,Animal_1,Nose,10,2.84,2.92,71,72,0.08
5278,02Training_rat27,Animal_1,Nose,10,2.96,4.24,74,105,1.28
5279,02Training_rat27,Animal_1,Nose,10,13.2,13.24,330,330,0.04
5280,02Training_rat27,Animal_1,Nose,10,13.32,14.4,333,359,1.08
5281,02Training_rat27,Animal_1,Nose,11,0.0,2.4,0,59,2.4
5282,02Training_rat27,Animal_1,Nose,11,14.84,17.88,371,446,3.04
5283,02Training_rat27,Animal_1,Nose,11,19.92,21.4,498,534,1.48
5284,02Training_rat27,Animal_1,Nose,11,21.48,21.76,537,543,0.28
5285,02Training_rat27,Animal_1,Nose,11,21.8,25.32,545,632,3.52
5286,02Training_rat27,Animal_1,Nose,11,25.4,25.56,635,638,0.16
5287,02Training_rat27,Animal_1,Nose,11,25.68,31.48,642,786,5.8
5288,02Training_rat27,Animal_1,Nose,11,31.56,32.6,789,814,1.04
5289,02Training_rat27,Animal_1,Nose,11,32.64,33.2,816,829,0.56
5290,02Training_rat27,Animal_1,Nose,11,33.28,33.52,832,837,0.24
5291,02Training_rat27,Animal_1,Nose,11,33.6,35.56,840,888,1.96
5292,02Training_rat27,Animal_1,Nose,11,35.72,37.04,893,925,1.32
5293,02Training_rat27,Animal_1,Nose,11,39.44,44.8,986,1119,5.36
5294,02Training_rat27,Animal_1,Nose,12,52.92,53.56,1323,1338,0.64
5295,02Training_rat27,Animal_1,Nose,13,54.52,57.08,1363,1426,2.56
5296,02Training_rat27,Animal_1,Nose,14,58.48,58.8,1462,1469,0.32
5297,02Training_rat27,Animal_1,Nose,15,60.36,60.6,1509,1514,0.24
5298,02Training_rat27,Animal_1,Nose,16,61.12,61.68,1528,1541,0.56
5299,02Training_rat27,Animal_1,Nose,16,61.72,61.76,1543,1543,0.04
5300,02Training_rat27,Animal_1,Nose,16,61.96,62.56,1549,1563,0.6
5301,02Training_rat27,Animal_1,Nose,16,62.8,62.84,1570,1570,0.04
5302,02Training_rat27,Animal_1,Nose,17,63.64,64.8,1591,1619,1.16
5303,02Training_rat27,Animal_1,Nose,17,64.84,65.48,1621,1636,0.64
5304,02Training_rat27,Animal_1,Nose,17,65.6,65.64,1640,1640,0.04
5305,02Training_rat27,Animal_1,Nose,17,65.72,66.08,1643,1651,0.36
5306,02Training_rat27,Animal_1,Nose,17,69.16,69.2,1729,1729,0.04
5307,02Training_rat27,Animal_1,Nose,17,69.32,69.36,1733,1733,0.04
5308,03Training_rat21,Animal_1,Nose,1,19.92,20.24,498,505,0.32
5309,03Training_rat21,Animal_1,Nose,1,20.4,20.56,510,513,0.16
5310,03Training_rat21,Animal_1,Nose,1,21.04,21.12,526,527,0.08
5311,03Training_rat21,Animal_1,Nose,2,5.48,5.52,137,137,0.04
5312,03Training_rat21,Animal_1,Nose,2,5.56,5.6,139,139,0.04
5313,03Training_rat21,Animal_1,Nose,2,5.92,6.04,148,150,0.12
5314,03Training_rat21,Animal_1,Nose,2,15.16,16.36,379,408,1.2
5315,03Training_rat21,Animal_1,Nose,8,1.16,2.24,29,55,1.08
5316,03Training_rat21,Animal_1,Nose,9,0.0,0.76,0,18,0.76
5317,03Training_rat21,Animal_1,Nose,11,3.52,3.84,88,95,0.32
5318,03Training_rat21,Animal_1,Nose,12,4.16,4.4,104,109,0.24
5319,03Training_rat21,Animal_1,Nose,17,6.36,6.52,159,162,0.16
5320,03Training_rat21,Animal_1,Nose,18,6.92,8.16,173,203,1.24
5321,03Training_rat21,Animal_1,Nose,18,8.44,11.88,211,296,3.44
5322,03Training_rat21,Animal_1,Nose,18,13.4,13.52,335,337,0.12
5323,03Training_rat21,Animal_1,Nose,18,13.56,13.84,339,345,0.28
5324,03Training_rat09,Animal_1,Nose,1,30.04,30.16,751,753,0.12
5325,03Training_rat09,Animal_1,Nose,1,31.24,31.4,781,784,0.16
5326,03Training_rat09,Animal_1,Nose,9,0.0,1.24,0,30,1.24
5327,03Training_rat09,Animal_1,Nose,10,1.52,2.4,38,59,0.88
5328,03Training_rat09,Animal_1,Nose,10,2.96,3.12,74,77,0.16
5329,03Training_rat09,Animal_1,Nose,11,4.6,4.64,115,115,0.04
5330,03Training_rat09,Animal_1,Nose,11,4.72,4.76,118,118,0.04
5331,03Training_rat09,Animal_1,Nose,11,5.16,6.36,129,158,1.2
5332,03Training_rat09,Animal_1,Nose,12,6.72,7.72,168,192,1.0
5333,03Training_rat09,Animal_1,Nose,12,8.0,8.24,200,205,0.24
5334,03Training_rat09,Animal_1,Nose,13,8.52,10.44,213,260,1.92
5335,03Training_rat09,Animal_1,Nose,14,12.72,13.36,318,333,0.64
5336,03Training_rat09,Animal_1,Nose,14,17.4,18.04,435,450,0.64
5337,03Training_rat09,Animal_1,Nose,14,18.12,18.2,453,454,0.08
5338,03Training_rat09,Animal_1,Nose,14,18.24,19.08,456,476,0.84
5339,03Training_rat09,Animal_1,Nose,14,19.12,19.4,478,484,0.28
5340,03Training_rat09,Animal_1,Nose,14,19.48,19.52,487,487,0.04
5341,03Training_rat09,Animal_1,Nose,14,19.56,19.84,489,495,0.28
5342,03Training_rat09,Animal_1,Nose,14,19.92,20.44,498,510,0.52
5343,03Training_rat09,Animal_1,Nose,14,20.52,21.4,513,534,0.88
5344,03Training_rat09,Animal_1,Nose,15,21.76,22.36,544,558,0.6
5345,03Training_rat09,Animal_1,Nose,15,23.84,25.0,596,624,1.16
5346,03Training_rat09,Animal_1,Nose,15,25.08,25.68,627,641,0.6
5347,03Training_rat09,Animal_1,Nose,16,26.08,26.92,652,672,0.84
5348,03Training_rat09,Animal_1,Nose,17,27.88,28.08,697,701,0.2
5349,03Training_rat09,Animal_1,Nose,18,28.48,29.44,712,735,0.96
5350,03Training_rat08,Animal_1,Nose,1,123.36,124.0,3084,3099,0.64
5351,03Training_rat08,Animal_1,Nose,1,124.24,124.4,3106,3109,0.16
5352,03Training_rat08,Animal_1,Nose,2,121.68,122.76,3042,3068,1.08
5353,03Training_rat08,Animal_1,Nose,4,35.04,36.52,876,912,1.48
5354,03Training_rat08,Animal_1,Nose,4,40.04,40.6,1001,1014,0.56
5355,03Training_rat08,Animal_1,Nose,5,23.72,23.92,593,597,0.2
5356,03Training_rat08,Animal_1,Nose,5,23.96,25.16,599,628,1.2
5357,03Training_rat08,Animal_1,Nose,5,33.84,34.76,846,868,0.92
5358,03Training_rat08,Animal_1,Nose,6,27.48,27.56,687,688,0.08
5359,03Training_rat08,Animal_1,Nose,6,27.6,27.64,690,690,0.04
5360,03Training_rat08,Animal_1,Nose,6,27.68,28.12,692,702,0.44
5361,03Training_rat08,Animal_1,Nose,6,29.12,29.56,728,738,0.44
5362,03Training_rat08,Animal_1,Nose,6,29.92,31.08,748,776,1.16
5363,03Training_rat08,Animal_1,Nose,6,31.52,32.16,788,803,0.64
5364,03Training_rat08,Animal_1,Nose,6,33.04,33.64,826,840,0.6
5365,03Training_rat08,Animal_1,Nose,6,65.84,65.88,1646,1646,0.04
5366,03Training_rat08,Animal_1,Nose,6,65.92,65.96,1648,1648,0.04
5367,03Training_rat08,Animal_1,Nose,7,64.64,65.4,1616,1634,0.76
5368,03Training_rat08,Animal_1,Nose,7,71.24,73.12,1781,1827,1.88
5369,03Training_rat08,Animal_1,Nose,7,73.32,73.76,1833,1843,0.44
5370,03Training_rat08,Animal_1,Nose,8,0.0,0.16,0,3,0.16
5371,03Training_rat08,Animal_1,Nose,8,0.2,0.64,5,15,0.44
5372,03Training_rat08,Animal_1,Nose,8,5.92,6.08,148,151,0.16
5373,03Training_rat08,Animal_1,Nose,8,6.16,6.28,154,156,0.12
5374,03Training_rat08,Animal_1,Nose,8,6.32,6.72,158,167,0.4
5375,03Training_rat08,Animal_1,Nose,8,60.96,62.0,1524,1549,1.04
5376,03Training_rat08,Animal_1,Nose,8,62.04,62.16,1551,1553,0.12
5377,03Training_rat08,Animal_1,Nose,8,62.2,62.28,1555,1556,0.08
5378,03Training_rat08,Animal_1,Nose,8,62.36,62.44,1559,1560,0.08
5379,03Training_rat08,Animal_1,Nose,8,62.6,63.36,1565,1583,0.76
5380,03Training_rat08,Animal_1,Nose,8,63.68,63.88,1592,1596,0.2
5381,03Training_rat08,Animal_1,Nose,8,74.88,75.96,1872,1898,1.08
5382,03Training_rat08,Animal_1,Nose,8,95.92,96.44,2398,2410,0.52
5383,03Training_rat08,Animal_1,Nose,8,97.56,99.52,2439,2487,1.96
5384,03Training_rat08,Animal_1,Nose,8,99.8,100.76,2495,2518,0.96
5385,03Training_rat08,Animal_1,Nose,8,100.84,101.6,2521,2539,0.76
5386,03Training_rat08,Animal_1,Nose,8,101.88,102.52,2547,2562,0.64
5387,03Training_rat08,Animal_1,Nose,8,102.56,102.6,2564,2564,0.04
5388,03Training_rat08,Animal_1,Nose,8,102.68,102.84,2567,2570,0.16
5389,03Training_rat08,Animal_1,Nose,8,103.08,103.4,2577,2584,0.32
5390,03Training_rat08,Animal_1,Nose,8,103.48,105.96,2587,2648,2.48
5391,03Training_rat08,Animal_1,Nose,8,110.88,113.04,2772,2825,2.16
5392,03Training_rat08,Animal_1,Nose,8,113.08,115.48,2827,2886,2.4
5393,03Training_rat08,Animal_1,Nose,9,1.96,3.16,49,78,1.2
5394,03Training_rat08,Animal_1,Nose,9,5.0,5.52,125,137,0.52
5395,03Training_rat08,Animal_1,Nose,9,8.88,9.84,222,245,0.96
5396,03Training_rat08,Animal_1,Nose,9,76.88,77.12,1922,1927,0.24
5397,03Training_rat08,Animal_1,Nose,9,79.56,80.12,1989,2002,0.56
5398,03Training_rat08,Animal_1,Nose,9,80.2,80.4,2005,2009,0.2
5399,03Training_rat08,Animal_1,Nose,9,87.36,90.84,2184,2270,3.48
5400,03Training_rat08,Animal_1,Nose,9,92.16,95.32,2304,2382,3.16
5401,03Training_rat08,Animal_1,Nose,9,115.96,118.04,2899,2950,2.08
5402,03Training_rat08,Animal_1,Nose,11,10.68,11.12,267,277,0.44
5403,03Training_rat08,Animal_1,Nose,11,17.04,18.92,426,472,1.88
5404,03Training_rat08,Animal_1,Nose,11,19.08,19.2,477,479,0.12
5405,03Training_rat08,Animal_1,Nose,11,19.6,19.8,490,494,0.2
5406,03Training_rat08,Animal_1,Nose,11,20.12,20.92,503,522,0.8
5407,03Training_rat08,Animal_1,Nose,12,11.32,11.36,283,283,0.04
5408,03Training_rat08,Animal_1,Nose,12,12.2,12.32,305,307,0.12
5409,03Training_rat08,Animal_1,Nose,13,48.52,49.96,1213,1248,1.44
5410,03Training_rat08,Animal_1,Nose,13,54.64,54.96,1366,1373,0.32
5411,03Training_rat08,Animal_1,Nose,13,55.52,55.56,1388,1388,0.04
5412,03Training_rat08,Animal_1,Nose,13,55.6,55.64,1390,1390,0.04
5413,03Training_rat08,Animal_1,Nose,14,44.08,45.16,1102,1128,1.08
5414,03Training_rat08,Animal_1,Nose,14,45.32,45.76,1133,1143,0.44
5415,02Training_rat26,Animal_1,Nose,1,77.2,77.72,1930,1942,0.52
5416,02Training_rat26,Animal_1,Nose,1,77.76,77.8,1944,1944,0.04
5417,02Training_rat26,Animal_1,Nose,1,78.08,78.36,1952,1958,0.28
5418,02Training_rat26,Animal_1,Nose,1,78.8,79.32,1970,1982,0.52
5419,02Training_rat26,Animal_1,Nose,1,79.36,79.4,1984,1984,0.04
5420,02Training_rat26,Animal_1,Nose,1,79.44,79.48,1986,1986,0.04
5421,02Training_rat26,Animal_1,Nose,3,10.52,11.16,263,278,0.64
5422,02Training_rat26,Animal_1,Nose,4,6.04,7.08,151,176,1.04
5423,02Training_rat26,Animal_1,Nose,4,11.64,11.88,291,296,0.24
5424,02Training_rat26,Animal_1,Nose,4,14.08,14.32,352,357,0.24
5425,02Training_rat26,Animal_1,Nose,4,14.36,14.48,359,361,0.12
5426,02Training_rat26,Animal_1,Nose,4,14.56,14.6,364,364,0.04
5427,02Training_rat26,Animal_1,Nose,5,3.44,4.56,86,113,1.12
5428,02Training_rat26,Animal_1,Nose,5,4.72,5.44,118,135,0.72
5429,02Training_rat26,Animal_1,Nose,5,5.56,5.8,139,144,0.24
5430,02Training_rat26,Animal_1,Nose,5,14.92,15.2,373,379,0.28
5431,02Training_rat26,Animal_1,Nose,9,18.4,19.04,460,475,0.64
5432,02Training_rat26,Animal_1,Nose,9,19.08,19.12,477,477,0.04
5433,02Training_rat26,Animal_1,Nose,10,23.4,27.32,585,682,3.92
5434,02Training_rat26,Animal_1,Nose,10,27.56,28.08,689,701,0.52
5435,02Training_rat26,Animal_1,Nose,10,28.28,31.2,707,779,2.92
5436,02Training_rat26,Animal_1,Nose,10,31.28,33.28,782,831,2.0
5437,02Training_rat26,Animal_1,Nose,10,33.32,35.32,833,882,2.0
5438,02Training_rat26,Animal_1,Nose,10,35.92,36.12,898,902,0.2
5439,02Training_rat26,Animal_1,Nose,12,59.0,59.56,1475,1488,0.56
5440,02Training_rat26,Animal_1,Nose,12,63.96,67.28,1599,1681,3.32
5441,02Training_rat26,Animal_1,Nose,12,68.68,70.08,1717,1751,1.4
5442,02Training_rat26,Animal_1,Nose,12,71.4,71.76,1785,1793,0.36
5443,02Training_rat26,Animal_1,Nose,12,71.8,72.44,1795,1810,0.64
5444,02Training_rat26,Animal_1,Nose,13,61.8,61.84,1545,1545,0.04
5445,02Training_rat26,Animal_1,Nose,13,61.88,62.24,1547,1555,0.36
5446,02Training_rat26,Animal_1,Nose,13,62.28,62.68,1557,1566,0.4
5447,02Training_rat26,Animal_1,Nose,13,63.0,63.64,1575,1590,0.64
5448,02Training_rat26,Animal_1,Nose,14,50.16,50.6,1254,1264,0.44
5449,02Training_rat26,Animal_1,Nose,14,50.64,51.24,1266,1280,0.6
5450,02Training_rat26,Animal_1,Nose,14,51.4,51.76,1285,1293,0.36
5451,02Training_rat26,Animal_1,Nose,14,55.28,55.52,1382,1387,0.24
5452,02Training_rat26,Animal_1,Nose,14,55.56,55.72,1389,1392,0.16
5453,02Training_rat26,Animal_1,Nose,15,53.08,54.24,1327,1355,1.16
5454,02Training_rat26,Animal_1,Nose,15,54.32,54.68,1358,1366,0.36
5455,02Training_rat26,Animal_1,Nose,15,54.76,55.04,1369,1375,0.28
5456,02Training_rat26,Animal_1,Nose,16,38.96,39.48,974,986,0.52
5457,02Training_rat26,Animal_1,Nose,16,43.08,44.44,1077,1110,1.36
5458,02Training_rat26,Animal_1,Nose,16,44.52,48.48,1113,1211,3.96
5459,02Training_rat26,Animal_1,Nose,16,48.68,48.96,1217,1223,0.28
5460,03Training_rat20,Animal_1,Nose,1,14.64,14.96,366,373,0.32
5461,03Training_rat20,Animal_1,Nose,1,15.28,16.68,382,416,1.4
5462,03Training_rat20,Animal_1,Nose,3,11.2,11.6,280,289,0.4
5463,03Training_rat20,Animal_1,Nose,3,11.84,13.12,296,327,1.28
5464,03Training_rat20,Animal_1,Nose,3,13.24,13.28,331,331,0.04
5465,03Training_rat20,Animal_1,Nose,3,13.32,13.72,333,342,0.4
5466,03Training_rat20,Animal_1,Nose,4,10.68,10.96,267,273,0.28
5467,03Training_rat20,Animal_1,Nose,5,9.32,10.36,233,258,1.04
5468,03Training_rat20,Animal_1,Nose,6,8.88,9.08,222,226,0.2
5469,03Training_rat20,Animal_1,Nose,7,6.96,7.32,174,182,0.36
5470,03Training_rat20,Animal_1,Nose,7,7.4,7.56,185,188,0.16
5471,03Training_rat20,Animal_1,Nose,7,7.84,7.88,196,196,0.04
5472,03Training_rat20,Animal_1,Nose,7,7.92,8.32,198,207,0.4
5473,03Training_rat20,Animal_1,Nose,8,6.48,6.72,162,167,0.24
5474,03Training_rat20,Animal_1,Nose,9,5.88,6.08,147,151,0.2
5475,03Training_rat20,Animal_1,Nose,9,6.12,6.2,153,154,0.08
5476,03Training_rat20,Animal_1,Nose,10,5.44,5.6,136,139,0.16
5477,03Training_rat20,Animal_1,Nose,10,5.64,5.68,141,141,0.04
5478,03Training_rat20,Animal_1,Nose,12,4.56,4.84,114,120,0.28
5479,03Training_rat20,Animal_1,Nose,15,2.16,3.44,54,85,1.28
5480,03Training_rat20,Animal_1,Nose,16,1.16,1.76,29,43,0.6
5481,02Training_rat32,Animal_1,Nose,1,22.64,22.68,566,566,0.04
5482,02Training_rat32,Animal_1,Nose,1,22.72,22.76,568,568,0.04
5483,02Training_rat32,Animal_1,Nose,1,24.08,24.2,602,604,0.12
5484,02Training_rat32,Animal_1,Nose,12,0.0,0.72,0,17,0.72
5485,02Training_rat32,Animal_1,Nose,12,0.76,0.92,19,22,0.16
5486,02Training_rat32,Animal_1,Nose,12,0.96,1.08,24,26,0.12
5487,02Training_rat32,Animal_1,Nose,13,2.12,2.68,53,66,0.56
5488,02Training_rat32,Animal_1,Nose,14,3.08,3.48,77,86,0.4
5489,02Training_rat32,Animal_1,Nose,14,6.0,6.44,150,160,0.44
5490,02Training_rat32,Animal_1,Nose,14,6.52,6.68,163,166,0.16
5491,02Training_rat32,Animal_1,Nose,14,6.88,6.92,172,172,0.04
5492,02Training_rat32,Animal_1,Nose,14,7.0,7.28,175,181,0.28
5493,02Training_rat32,Animal_1,Nose,14,7.36,7.8,184,194,0.44
5494,02Training_rat32,Animal_1,Nose,15,8.68,9.48,217,236,0.8
5495,02Training_rat32,Animal_1,Nose,15,9.6,10.16,240,253,0.56
5496,02Training_rat32,Animal_1,Nose,15,10.68,10.96,267,273,0.28
5497,02Training_rat32,Animal_1,Nose,15,11.0,11.04,275,275,0.04
5498,02Training_rat32,Animal_1,Nose,16,11.64,11.8,291,294,0.16
5499,02Training_rat32,Animal_1,Nose,17,12.16,12.84,304,320,0.68
5500,02Training_rat32,Animal_1,Nose,17,18.88,19.52,472,487,0.64
5501,02Training_rat32,Animal_1,Nose,18,13.36,13.48,334,336,0.12
5502,02Training_rat32,Animal_1,Nose,18,13.6,13.64,340,340,0.04
5503,02Training_rat32,Animal_1,Nose,18,13.76,14.44,344,360,0.68
5504,02Training_rat32,Animal_1,Nose,18,15.52,16.04,388,400,0.52
5505,02Training_rat32,Animal_1,Nose,18,16.52,16.8,413,419,0.28
5506,02Training_rat32,Animal_1,Nose,18,20.12,20.24,503,505,0.12
5507,02Training_rat32,Animal_1,Nose,18,20.28,20.36,507,508,0.08
5508,02Training_rat32,Animal_1,Nose,18,20.4,20.72,510,517,0.32
5509,02Training_rat32,Animal_1,Nose,18,20.84,21.0,521,524,0.16
5510,02Training_rat32,Animal_1,Nose,18,21.32,22.04,533,550,0.72
5511,02Training_rat32,Animal_1,Nose,18,22.24,22.32,556,557,0.08
5512,06Training_rat23,Animal_1,Nose,1,5.84,6.76,146,168,0.92
5513,06Training_rat23,Animal_1,Nose,1,9.0,9.16,225,228,0.16
5514,06Training_rat23,Animal_1,Nose,1,9.28,9.48,232,236,0.2
5515,06Training_rat23,Animal_1,Nose,1,10.0,10.16,250,253,0.16
5516,06Training_rat23,Animal_1,Nose,2,4.48,4.6,112,114,0.12
5517,06Training_rat23,Animal_1,Nose,2,4.64,4.76,116,118,0.12
5518,06Training_rat23,Animal_1,Nose,2,4.8,4.88,120,121,0.08
5519,06Training_rat23,Animal_1,Nose,6,2.48,2.56,62,63,0.08
5520,06Training_rat23,Animal_1,Nose,6,2.6,3.08,65,76,0.48
5521,07Training_rat25,Animal_1,Nose,1,3.2,3.48,80,86,0.28
5522,07Training_rat25,Animal_1,Nose,1,3.8,4.44,95,110,0.64
5523,07Training_rat25,Animal_1,Nose,1,5.12,5.36,128,133,0.24
5524,07Training_rat25,Animal_1,Nose,1,6.24,6.32,156,157,0.08
5525,07Training_rat25,Animal_1,Nose,1,7.44,8.28,186,206,0.84
5526,07Training_rat25,Animal_1,Nose,1,8.4,8.68,210,216,0.28
5527,07Training_rat25,Animal_1,Nose,1,9.0,10.16,225,253,1.16
5528,07Training_rat25,Animal_1,Nose,1,10.48,11.0,262,274,0.52
5529,07Training_rat25,Animal_1,Nose,1,17.6,17.64,440,440,0.04
5530,07Training_rat25,Animal_1,Nose,1,17.8,18.0,445,449,0.2
5531,07Training_rat25,Animal_1,Nose,1,18.36,19.0,459,474,0.64
5532,07Training_rat25,Animal_1,Nose,1,19.08,19.6,477,489,0.52
5533,07Training_rat25,Animal_1,Nose,1,19.8,19.96,495,498,0.16
5534,07Training_rat25,Animal_1,Nose,1,20.76,20.88,519,521,0.12
5535,07Training_rat25,Animal_1,Nose,1,20.96,21.04,524,525,0.08
5536,07Training_rat25,Animal_1,Nose,1,21.12,21.36,528,533,0.24
5537,07Training_rat25,Animal_1,Nose,1,22.6,22.92,565,572,0.32
5538,07Training_rat25,Animal_1,Nose,1,81.4,81.48,2035,2036,0.08
5539,07Training_rat25,Animal_1,Nose,1,81.52,81.56,2038,2038,0.04
5540,07Training_rat25,Animal_1,Nose,1,81.64,81.68,2041,2041,0.04
5541,07Training_rat25,Animal_1,Nose,1,82.24,82.56,2056,2063,0.32
5542,07Training_rat25,Animal_1,Nose,1,90.84,90.92,2271,2272,0.08
5543,07Training_rat25,Animal_1,Nose,1,92.4,93.16,2310,2328,0.76
5544,07Training_rat25,Animal_1,Nose,1,94.16,95.0,2354,2374,0.84
5545,07Training_rat25,Animal_1,Nose,1,95.28,95.32,2382,2382,0.04
